time	200
dz	0.02	0.02	0.02	0.02	0.02	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
limit_depth	0.001
items	number	k_offset	center_x	center_y	delta_x	delta_y	btm_k	sfc_k	btm_z	sfc_z	container_i	container_j	local_i	local_j	dry_wet
column	285	0	37.525	0.05	0.05	0.1	0	14	0	0.5567402539897969	37	0	10	0	wet
column	286	0	37.575	0.05	0.05	0.1	0	14	0	0.5567960669730329	37	0	11	0	wet
column	287	0	37.625	0.05	0.05	0.1	0	14	0	0.5568372729014852	37	0	12	0	wet
column	288	0	37.675	0.05	0.05	0.1	0	14	0	0.5569152723746276	37	0	13	0	wet
column	289	0	37.725	0.05	0.05	0.1	0	14	0	0.5570072081929449	37	0	14	0	wet
column	290	0	37.775	0.05	0.05	0.1	0	14	0	0.5570939072742331	37	0	15	0	wet
column	291	0	37.825	0.05	0.05	0.1	0	14	0	0.5571639628440607	37	0	16	0	wet
column	292	0	37.875	0.05	0.05	0.1	0	14	0	0.5572025676288049	37	0	17	0	wet
column	293	0	37.925	0.05	0.05	0.1	0	14	0	0.5572485713103061	37	0	18	0	wet
column	294	0	37.975	0.05	0.05	0.1	0	14	0	0.5571873707523857	37	0	19	0	wet
column	295	0	38.025	0.05	0.05	0.1	0	14	0	0.5572147888788295	38	0	0	0	wet
column	296	0	38.075	0.05	0.05	0.1	0	14	0	0.5570821327831688	38	0	1	0	wet
column	297	0	38.125	0.05	0.05	0.1	0	14	0	0.5570973693999844	38	0	2	0	wet
column	298	0	38.175	0.05	0.05	0.1	0	14	0	0.5570704761546041	38	0	3	0	wet
column	299	0	38.225	0.05	0.05	0.1	0	14	0	0.557050896793421	38	0	4	0	wet
column	300	0	38.275	0.05	0.05	0.1	0	14	0	0.5570647053101161	38	0	5	0	wet
column	301	0	38.325	0.05	0.05	0.1	0	14	0	0.5569983612825543	38	0	6	0	wet
column	302	0	38.375	0.05	0.05	0.1	0	14	0	0.5570768088120855	38	0	7	0	wet
column	303	0	38.425	0.05	0.05	0.1	0	14	0	0.5570631250338273	38	0	8	0	wet
column	304	0	38.475	0.05	0.05	0.1	0	14	0	0.5569849079827509	38	0	9	0	wet
column	305	0	38.525	0.05	0.05	0.1	0	14	0	0.5568980427493587	38	0	10	0	wet
column	306	0	38.575	0.05	0.05	0.1	0	14	0	0.5567912608012563	38	0	11	0	wet
column	307	0	38.625	0.05	0.05	0.1	0	14	0	0.5566250687128808	38	0	12	0	wet
column	308	0	38.675	0.05	0.05	0.1	0	14	0	0.5565974579579724	38	0	13	0	wet
column	309	0	38.725	0.05	0.05	0.1	0	14	0	0.5564614980176636	38	0	14	0	wet
column	310	0	38.775	0.05	0.05	0.1	0	14	0	0.5564708846202464	38	0	15	0	wet
column	311	0	38.825	0.05	0.05	0.1	0	14	0	0.5564175162333425	38	0	16	0	wet
column	312	0	38.875	0.05	0.05	0.1	0	14	0	0.5565159310990813	38	0	17	0	wet
column	313	0	38.925	0.05	0.05	0.1	0	14	0	0.5564870252763008	38	0	18	0	wet
column	314	0	38.975	0.05	0.05	0.1	0	14	0	0.5563909346219479	38	0	19	0	wet
column	315	0	39.025	0.05	0.05	0.1	0	14	0	0.5565165852290895	39	0	0	0	wet
column	316	0	39.075	0.05	0.05	0.1	0	14	0	0.5565194470666794	39	0	1	0	wet
column	317	0	39.125	0.05	0.05	0.1	0	14	0	0.556821284249873	39	0	2	0	wet
column	318	0	39.175	0.05	0.05	0.1	0	14	0	0.5566675030646597	39	0	3	0	wet
column	319	0	39.225	0.05	0.05	0.1	0	14	0	0.5569482774665603	39	0	4	0	wet
column	320	0	39.275	0.05	0.05	0.1	0	14	0	0.5571684912503586	39	0	5	0	wet
column	321	0	39.325	0.05	0.05	0.1	0	14	0	0.5572161386822018	39	0	6	0	wet
column	322	0	39.375	0.05	0.05	0.1	0	14	0	0.556931953029126	39	0	7	0	wet
column	323	0	39.425	0.05	0.05	0.1	0	14	0	0.557161787336556	39	0	8	0	wet
column	324	0	39.475	0.05	0.05	0.1	0	14	0	0.5572437920844359	39	0	9	0	wet
column	325	0	39.525	0.05	0.05	0.1	0	14	0	0.5571611585719008	39	0	10	0	wet
column	326	0	39.575	0.05	0.05	0.1	0	14	0	0.5569575950234734	39	0	11	0	wet
column	327	0	39.625	0.05	0.05	0.1	0	14	0	0.5568641481548122	39	0	12	0	wet
column	328	0	39.675	0.05	0.05	0.1	0	14	0	0.5567426300287411	39	0	13	0	wet
column	329	0	39.725	0.05	0.05	0.1	0	14	0	0.5565274306237021	39	0	14	0	wet
column	330	0	39.775	0.05	0.05	0.1	0	14	0	0.5563344015076007	39	0	15	0	wet
column	331	0	39.825	0.05	0.05	0.1	0	14	0	0.5561619041506614	39	0	16	0	wet
column	332	0	39.875	0.05	0.05	0.1	0	14	0	0.5560414379966645	39	0	17	0	wet
column	333	0	39.925	0.05	0.05	0.1	0	14	0	0.5559645371098025	39	0	18	0	wet
column	334	0	39.975	0.05	0.05	0.1	0	14	0	0.5559988585342772	39	0	19	0	wet
column	335	0	40.025	0.05	0.05	0.1	0	14	0	0.555961008935942	40	0	0	0	wet
column	336	0	40.075	0.05	0.05	0.1	0	14	0	0.5559584064447185	40	0	1	0	wet
column	337	0	40.125	0.05	0.05	0.1	0	14	0	0.5560437099089423	40	0	2	0	wet
column	338	0	40.175	0.05	0.05	0.1	0	14	0	0.5561719555564354	40	0	3	0	wet
column	339	0	40.225	0.05	0.05	0.1	0	14	0	0.5562451359857939	40	0	4	0	wet
column	340	0	40.275	0.05	0.05	0.1	0	14	0	0.5564950159023225	40	0	5	0	wet
column	341	0	40.325	0.05	0.05	0.1	0	14	0	0.5565660411823367	40	0	6	0	wet
column	342	0	40.375	0.05	0.05	0.1	0	14	0	0.5566862794816337	40	0	7	0	wet
column	343	0	40.425	0.05	0.05	0.1	0	14	0	0.5567739256988781	40	0	8	0	wet
column	344	0	40.475	0.05	0.05	0.1	0	14	0	0.556756611196357	40	0	9	0	wet
column	345	0	40.525	0.05	0.05	0.1	0	14	0	0.5567990982375424	40	0	10	0	wet
column	346	0	40.575	0.05	0.05	0.1	0	14	0	0.5568144092871781	40	0	11	0	wet
column	347	0	40.625	0.05	0.05	0.1	0	14	0	0.5567969818868123	40	0	12	0	wet
column	348	0	40.675	0.05	0.05	0.1	0	14	0	0.5568000043676286	40	0	13	0	wet
column	349	0	40.725	0.05	0.05	0.1	0	14	0	0.5567069080149604	40	0	14	0	wet
column	350	0	40.775	0.05	0.05	0.1	0	14	0	0.5566549520508803	40	0	15	0	wet
column	351	0	40.825	0.05	0.05	0.1	0	14	0	0.5564610390459929	40	0	16	0	wet
column	352	0	40.875	0.05	0.05	0.1	0	14	0	0.5563349328302989	40	0	17	0	wet
column	353	0	40.925	0.05	0.05	0.1	0	14	0	0.5560045699388639	40	0	18	0	wet
column	354	0	40.975	0.05	0.05	0.1	0	14	0	0.5559269299729581	40	0	19	0	wet
column	355	0	41.025	0.05	0.05	0.1	0	14	0	0.5558620653497053	41	0	0	0	wet
column	356	0	41.075	0.05	0.05	0.1	0	14	0	0.5557008890050779	41	0	1	0	wet
column	357	0	41.125	0.05	0.05	0.1	0	14	0	0.5555982802599623	41	0	2	0	wet
column	358	0	41.175	0.05	0.05	0.1	0	14	0	0.5555845577054052	41	0	3	0	wet
column	359	0	41.225	0.05	0.05	0.1	0	14	0	0.5556660145019924	41	0	4	0	wet
column	360	0	41.275	0.05	0.05	0.1	0	14	0	0.5557400315943564	41	0	5	0	wet
column	361	0	41.325	0.05	0.05	0.1	0	14	0	0.5558592110291617	41	0	6	0	wet
column	362	0	41.375	0.05	0.05	0.1	0	14	0	0.5560404344834331	41	0	7	0	wet
column	363	0	41.425	0.05	0.05	0.1	0	14	0	0.5561880417599622	41	0	8	0	wet
column	364	0	41.475	0.05	0.05	0.1	0	14	0	0.5564123168662855	41	0	9	0	wet
column	365	0	41.525	0.05	0.05	0.1	0	14	0	0.5565181682441589	41	0	10	0	wet
column	366	0	41.575	0.05	0.05	0.1	0	14	0	0.5565935851330588	41	0	11	0	wet
column	367	0	41.625	0.05	0.05	0.1	0	14	0	0.5565573256025342	41	0	12	0	wet
column	368	0	41.675	0.05	0.05	0.1	0	14	0	0.5564849977835581	41	0	13	0	wet
column	369	0	41.725	0.05	0.05	0.1	0	14	0	0.556342103715053	41	0	14	0	wet
column	370	0	41.775	0.05	0.05	0.1	0	14	0	0.5561366111989743	41	0	15	0	wet
column	371	0	41.825	0.05	0.05	0.1	0	14	0	0.5559452145974247	41	0	16	0	wet
column	372	0	41.875	0.05	0.05	0.1	0	14	0	0.555735924211293	41	0	17	0	wet
column	373	0	41.925	0.05	0.05	0.1	0	14	0	0.5555444864730382	41	0	18	0	wet
column	374	0	41.975	0.05	0.05	0.1	0	14	0	0.5554388329217718	41	0	19	0	wet
column	375	0	42.025	0.05	0.05	0.1	0	14	0	0.5553461739314204	42	0	0	0	wet
column	376	0	42.075	0.05	0.05	0.1	0	14	0	0.5553699013665372	42	0	1	0	wet
column	377	0	42.125	0.05	0.05	0.1	0	14	0	0.5553746575242258	42	0	2	0	wet
column	378	0	42.175	0.05	0.05	0.1	0	14	0	0.5554667645585958	42	0	3	0	wet
column	379	0	42.225	0.05	0.05	0.1	0	14	0	0.5556039200447781	42	0	4	0	wet
column	380	0	42.275	0.05	0.05	0.1	0	14	0	0.5558065765805416	42	0	5	0	wet
column	381	0	42.325	0.05	0.05	0.1	0	14	0	0.5559175584480692	42	0	6	0	wet
column	382	0	42.375	0.05	0.05	0.1	0	14	0	0.556119488723007	42	0	7	0	wet
column	383	0	42.425	0.05	0.05	0.1	0	14	0	0.556195154884869	42	0	8	0	wet
column	384	0	42.475	0.05	0.05	0.1	0	14	0	0.5562245561820935	42	0	9	0	wet
column	385	0	42.525	0.05	0.05	0.1	0	14	0	0.5561365582736711	42	0	10	0	wet
column	386	0	42.575	0.05	0.05	0.1	0	14	0	0.5560343642337616	42	0	11	0	wet
column	387	0	42.625	0.05	0.05	0.1	0	14	0	0.5558881042546475	42	0	12	0	wet
column	388	0	42.675	0.05	0.05	0.1	0	14	0	0.555747120678439	42	0	13	0	wet
column	389	0	42.725	0.05	0.05	0.1	0	14	0	0.5555543788172362	42	0	14	0	wet
column	390	0	42.775	0.05	0.05	0.1	0	14	0	0.5554284732253034	42	0	15	0	wet
column	391	0	42.825	0.05	0.05	0.1	0	14	0	0.5553291636573949	42	0	16	0	wet
column	392	0	42.875	0.05	0.05	0.1	0	14	0	0.5552748360197753	42	0	17	0	wet
column	393	0	42.925	0.05	0.05	0.1	0	14	0	0.5552681859677819	42	0	18	0	wet
column	394	0	42.975	0.05	0.05	0.1	0	14	0	0.5552608856479784	42	0	19	0	wet
column	395	0	43.025	0.05	0.05	0.1	0	14	0	0.5553084233170408	43	0	0	0	wet
column	396	0	43.075	0.05	0.05	0.1	0	14	0	0.5554238974129105	43	0	1	0	wet
column	397	0	43.125	0.05	0.05	0.1	0	14	0	0.5555345036777556	43	0	2	0	wet
column	398	0	43.175	0.05	0.05	0.1	0	14	0	0.555567992483366	43	0	3	0	wet
column	399	0	43.225	0.05	0.05	0.1	0	14	0	0.5556685685902215	43	0	4	0	wet
column	400	0	43.275	0.05	0.05	0.1	0	14	0	0.5556409616361754	43	0	5	0	wet
column	401	0	43.325	0.05	0.05	0.1	0	14	0	0.555608836423218	43	0	6	0	wet
column	402	0	43.375	0.05	0.05	0.1	0	14	0	0.5557201659585946	43	0	7	0	wet
column	403	0	43.425	0.05	0.05	0.1	0	14	0	0.5556869530967361	43	0	8	0	wet
column	404	0	43.475	0.05	0.05	0.1	0	14	0	0.5556391672337081	43	0	9	0	wet
column	405	0	43.525	0.05	0.05	0.1	0	14	0	0.5555610075354174	43	0	10	0	wet
column	406	0	43.575	0.05	0.05	0.1	0	14	0	0.5554486295859252	43	0	11	0	wet
column	407	0	43.625	0.05	0.05	0.1	0	14	0	0.5553389138814306	43	0	12	0	wet
column	408	0	43.675	0.05	0.05	0.1	0	14	0	0.5552054377859721	43	0	13	0	wet
column	409	0	43.725	0.05	0.05	0.1	0	14	0	0.5550969694392226	43	0	14	0	wet
column	410	0	43.775	0.05	0.05	0.1	0	14	0	0.5550066651104647	43	0	15	0	wet
column	411	0	43.825	0.05	0.05	0.1	0	14	0	0.5549068929097228	43	0	16	0	wet
column	412	0	43.875	0.05	0.05	0.1	0	14	0	0.5548231084267871	43	0	17	0	wet
column	413	0	43.925	0.05	0.05	0.1	0	14	0	0.554824966200901	43	0	18	0	wet
column	414	0	43.975	0.05	0.05	0.1	0	14	0	0.5548246086025251	43	0	19	0	wet
column	415	0	44.025	0.05	0.05	0.1	0	14	0	0.55490509648409	44	0	0	0	wet
column	416	0	44.075	0.05	0.05	0.1	0	14	0	0.5550014093665038	44	0	1	0	wet
column	417	0	44.125	0.05	0.05	0.1	0	14	0	0.5551064260693275	44	0	2	0	wet
column	418	0	44.175	0.05	0.05	0.1	0	14	0	0.5552642818008664	44	0	3	0	wet
column	419	0	44.225	0.05	0.05	0.1	0	14	0	0.5553402439514995	44	0	4	0	wet
column	420	0	44.275	0.05	0.05	0.1	0	14	0	0.5554110795327748	44	0	5	0	wet
column	421	0	44.325	0.05	0.05	0.1	0	14	0	0.5554164403178785	44	0	6	0	wet
column	422	0	44.375	0.05	0.05	0.1	0	14	0	0.5553357232838489	44	0	7	0	wet
column	423	0	44.425	0.05	0.05	0.1	0	14	0	0.5551987322515307	44	0	8	0	wet
column	424	0	44.475	0.05	0.05	0.1	0	14	0	0.555006995229554	44	0	9	0	wet
column	425	0	44.525	0.05	0.05	0.1	0	14	0	0.5548142604352562	44	0	10	0	wet
column	426	0	44.575	0.05	0.05	0.1	0	14	0	0.5546652553896734	44	0	11	0	wet
column	427	0	44.625	0.05	0.05	0.1	0	14	0	0.5545505620368196	44	0	12	0	wet
column	428	0	44.675	0.05	0.05	0.1	0	14	0	0.554523181787222	44	0	13	0	wet
column	429	0	44.725	0.05	0.05	0.1	0	14	0	0.5545622754276192	44	0	14	0	wet
column	430	0	44.775	0.05	0.05	0.1	0	14	0	0.5546227949593552	44	0	15	0	wet
column	431	0	44.825	0.05	0.05	0.1	0	14	0	0.5546872886980656	44	0	16	0	wet
column	432	0	44.875	0.05	0.05	0.1	0	14	0	0.5547715354639676	44	0	17	0	wet
column	433	0	44.925	0.05	0.05	0.1	0	14	0	0.5549408150919438	44	0	18	0	wet
column	434	0	44.975	0.05	0.05	0.1	0	14	0	0.5549524098966065	44	0	19	0	wet
column	435	0	45.025	0.05	0.05	0.1	0	14	0	0.5550065605674073	45	0	0	0	wet
column	436	0	45.075	0.05	0.05	0.1	0	14	0	0.5549749572260424	45	0	1	0	wet
column	437	0	45.125	0.05	0.05	0.1	0	14	0	0.5548717516861122	45	0	2	0	wet
column	438	0	45.175	0.05	0.05	0.1	0	14	0	0.554756260304693	45	0	3	0	wet
column	439	0	45.225	0.05	0.05	0.1	0	14	0	0.5546004001719961	45	0	4	0	wet
column	440	0	45.275	0.05	0.05	0.1	0	14	0	0.5545069889821768	45	0	5	0	wet
column	441	0	45.325	0.05	0.05	0.1	0	14	0	0.5544061211761355	45	0	6	0	wet
column	442	0	45.375	0.05	0.05	0.1	0	14	0	0.5544147797771469	45	0	7	0	wet
column	443	0	45.425	0.05	0.05	0.1	0	14	0	0.5544323463308318	45	0	8	0	wet
column	444	0	45.475	0.05	0.05	0.1	0	14	0	0.5544519362411641	45	0	9	0	wet
column	445	0	45.525	0.05	0.05	0.1	0	14	0	0.5545336301673798	45	0	10	0	wet
column	446	0	45.575	0.05	0.05	0.1	0	14	0	0.5545943761753093	45	0	11	0	wet
column	447	0	45.625	0.05	0.05	0.1	0	14	0	0.5546397435769909	45	0	12	0	wet
column	448	0	45.675	0.05	0.05	0.1	0	14	0	0.5546215605379727	45	0	13	0	wet
column	449	0	45.725	0.05	0.05	0.1	0	14	0	0.5545989797417097	45	0	14	0	wet
column	450	0	45.775	0.05	0.05	0.1	0	14	0	0.5544971833621186	45	0	15	0	wet
column	451	0	45.825	0.05	0.05	0.1	0	14	0	0.5544651413100791	45	0	16	0	wet
column	452	0	45.875	0.05	0.05	0.1	0	14	0	0.5544220840731312	45	0	17	0	wet
column	453	0	45.925	0.05	0.05	0.1	0	14	0	0.554364654103209	45	0	18	0	wet
column	454	0	45.975	0.05	0.05	0.1	0	14	0	0.5543484287605436	45	0	19	0	wet
column	455	0	46.025	0.05	0.05	0.1	0	14	0	0.5543556246875685	46	0	0	0	wet
column	456	0	46.075	0.05	0.05	0.1	0	14	0	0.554363079113199	46	0	1	0	wet
column	457	0	46.125	0.05	0.05	0.1	0	14	0	0.5543768534952166	46	0	2	0	wet
column	458	0	46.175	0.05	0.05	0.1	0	14	0	0.5543834654425787	46	0	3	0	wet
column	459	0	46.225	0.05	0.05	0.1	0	14	0	0.5543883660027392	46	0	4	0	wet
column	460	0	46.275	0.05	0.05	0.1	0	14	0	0.5543896159797199	46	0	5	0	wet
column	461	0	46.325	0.05	0.05	0.1	0	14	0	0.5543569323079489	46	0	6	0	wet
column	462	0	46.375	0.05	0.05	0.1	0	14	0	0.5543200502981621	46	0	7	0	wet
column	463	0	46.425	0.05	0.05	0.1	0	14	0	0.5542983638202696	46	0	8	0	wet
column	464	0	46.475	0.05	0.05	0.1	0	14	0	0.5543104298442907	46	0	9	0	wet
column	465	0	46.525	0.05	0.05	0.1	0	14	0	0.5542981701790725	46	0	10	0	wet
column	466	0	46.575	0.05	0.05	0.1	0	14	0	0.5542588706011922	46	0	11	0	wet
column	467	0	46.625	0.05	0.05	0.1	0	14	0	0.5542534454117899	46	0	12	0	wet
column	468	0	46.675	0.05	0.05	0.1	0	14	0	0.5542403862159101	46	0	13	0	wet
column	469	0	46.725	0.05	0.05	0.1	0	14	0	0.5542334641393227	46	0	14	0	wet
column	470	0	46.775	0.05	0.05	0.1	0	14	0	0.5542041604658731	46	0	15	0	wet
column	471	0	46.825	0.05	0.05	0.1	0	14	0	0.5542059753040797	46	0	16	0	wet
column	472	0	46.875	0.05	0.05	0.1	0	14	0	0.5541865737544034	46	0	17	0	wet
column	473	0	46.925	0.05	0.05	0.1	0	14	0	0.5541729326848778	46	0	18	0	wet
column	474	0	46.975	0.05	0.05	0.1	0	14	0	0.554158841662959	46	0	19	0	wet
column	475	0	47.025	0.05	0.05	0.1	0	14	0	0.5541478224546214	47	0	0	0	wet
column	476	0	47.075	0.05	0.05	0.1	0	14	0	0.5541297470167817	47	0	1	0	wet
column	477	0	47.125	0.05	0.05	0.1	0	14	0	0.5541748698620516	47	0	2	0	wet
column	478	0	47.175	0.05	0.05	0.1	0	14	0	0.5542116370277399	47	0	3	0	wet
column	479	0	47.225	0.05	0.05	0.1	0	14	0	0.5542550984991024	47	0	4	0	wet
column	480	0	47.275	0.05	0.05	0.1	0	14	0	0.5542665388218301	47	0	5	0	wet
column	481	0	47.325	0.05	0.05	0.1	0	14	0	0.5542650627246775	47	0	6	0	wet
column	482	0	47.375	0.05	0.05	0.1	0	14	0	0.5541862865249313	47	0	7	0	wet
column	483	0	47.425	0.05	0.05	0.1	0	14	0	0.5541997187203213	47	0	8	0	wet
column	484	0	47.475	0.05	0.05	0.1	0	14	0	0.5541566307540187	47	0	9	0	wet
column	485	0	47.525	0.05	0.05	0.1	0	14	0	0.5541402847412124	47	0	10	0	wet
column	486	0	47.575	0.05	0.05	0.1	0	14	0	0.5541141575947922	47	0	11	0	wet
column	487	0	47.625	0.05	0.05	0.1	0	14	0	0.5541302735186803	47	0	12	0	wet
column	488	0	47.675	0.05	0.05	0.1	0	14	0	0.5541241450485217	47	0	13	0	wet
column	489	0	47.725	0.05	0.05	0.1	0	14	0	0.5541394065710884	47	0	14	0	wet
column	490	0	47.775	0.05	0.05	0.1	0	14	0	0.5541585652174825	47	0	15	0	wet
column	491	0	47.825	0.05	0.05	0.1	0	14	0	0.5541605650587219	47	0	16	0	wet
column	492	0	47.875	0.05	0.05	0.1	0	14	0	0.5541618244270786	47	0	17	0	wet
column	493	0	47.925	0.05	0.05	0.1	0	14	0	0.5541964845729033	47	0	18	0	wet
column	494	0	47.975	0.05	0.05	0.1	0	14	0	0.5542113286578414	47	0	19	0	wet
column	495	0	48.025	0.05	0.05	0.1	0	14	0	0.5542475870536221	48	0	0	0	wet
column	496	0	48.075	0.05	0.05	0.1	0	14	0	0.5542000842449285	48	0	1	0	wet
column	497	0	48.125	0.05	0.05	0.1	0	14	0	0.5542320083033544	48	0	2	0	wet
column	498	0	48.175	0.05	0.05	0.1	0	14	0	0.5541413969630502	48	0	3	0	wet
column	499	0	48.225	0.05	0.05	0.1	0	14	0	0.5541479886363752	48	0	4	0	wet
column	500	0	48.275	0.05	0.05	0.1	0	14	0	0.5541388047833843	48	0	5	0	wet
column	501	0	48.325	0.05	0.05	0.1	0	14	0	0.5541697234804297	48	0	6	0	wet
column	502	0	48.375	0.05	0.05	0.1	0	14	0	0.5542228176294801	48	0	7	0	wet
column	503	0	48.425	0.05	0.05	0.1	0	14	0	0.5541579776290703	48	0	8	0	wet
column	504	0	48.475	0.05	0.05	0.1	0	14	0	0.5541514061242008	48	0	9	0	wet
column	505	0	48.525	0.05	0.05	0.1	0	14	0	0.5541844887670163	48	0	10	0	wet
column	506	0	48.575	0.05	0.05	0.1	0	14	0	0.5541968192246666	48	0	11	0	wet
column	507	0	48.625	0.05	0.05	0.1	0	14	0	0.5542350067869728	48	0	12	0	wet
column	508	0	48.675	0.05	0.05	0.1	0	14	0	0.5541575621275684	48	0	13	0	wet
column	509	0	48.725	0.05	0.05	0.1	0	14	0	0.5541455650382205	48	0	14	0	wet
column	510	0	48.775	0.05	0.05	0.1	0	14	0	0.5541315808926108	48	0	15	0	wet
column	511	0	48.825	0.05	0.05	0.1	0	14	0	0.5541965431630274	48	0	16	0	wet
column	512	0	48.875	0.05	0.05	0.1	0	14	0	0.5541729659470614	48	0	17	0	wet
column	513	0	48.925	0.05	0.05	0.1	0	14	0	0.5540993448488963	48	0	18	0	wet
column	514	0	48.975	0.05	0.05	0.1	0	14	0	0.5541524508143696	48	0	19	0	wet
column	515	0	49.025	0.05	0.05	0.1	0	14	0	0.5541790597298367	49	0	0	0	wet
column	516	0	49.075	0.05	0.05	0.1	0	14	0	0.5541284436462321	49	0	1	0	wet
column	517	0	49.125	0.05	0.05	0.1	0	14	0	0.5541931813181717	49	0	2	0	wet
column	518	0	49.175	0.05	0.05	0.1	0	14	0	0.554161183372883	49	0	3	0	wet
column	519	0	49.225	0.05	0.05	0.1	0	14	0	0.5541660882638725	49	0	4	0	wet
column	520	0	49.275	0.05	0.05	0.1	0	14	0	0.5540700280785491	49	0	5	0	wet
column	521	0	49.325	0.05	0.05	0.1	0	14	0	0.5541165138683506	49	0	6	0	wet
column	522	0	49.375	0.05	0.05	0.1	0	14	0	0.5541309473463637	49	0	7	0	wet
column	523	0	49.425	0.05	0.05	0.1	0	14	0	0.5540684752894555	49	0	8	0	wet
column	524	0	49.475	0.05	0.05	0.1	0	14	0	0.5540862893229023	49	0	9	0	wet
column	525	0	49.525	0.05	0.05	0.1	0	14	0	0.5540974392267738	49	0	10	0	wet
column	526	0	49.575	0.05	0.05	0.1	0	14	0	0.5540997535418672	49	0	11	0	wet
column	527	0	49.625	0.05	0.05	0.1	0	14	0	0.5541220077625272	49	0	12	0	wet
column	528	0	49.675	0.05	0.05	0.1	0	14	0	0.5541427660811679	49	0	13	0	wet
column	529	0	49.725	0.05	0.05	0.1	0	14	0	0.5541405234350919	49	0	14	0	wet
column	530	0	49.775	0.05	0.05	0.1	0	14	0	0.554146656526379	49	0	15	0	wet
column	531	0	49.825	0.05	0.05	0.1	0	14	0	0.5541946990394009	49	0	16	0	wet
column	532	0	49.875	0.05	0.05	0.1	0	14	0	0.5541724986291311	49	0	17	0	wet
column	533	0	49.925	0.05	0.05	0.1	0	14	0	0.5541311388884637	49	0	18	0	wet
column	534	0	49.975	0.05	0.05	0.1	0	14	0	0.554094877844257	49	0	19	0	wet
column	535	0	50.025	0.05	0.05	0.1	0	14	0	0.5541420290249878	50	0	0	0	wet
column	536	0	50.075	0.05	0.05	0.1	0	14	0	0.5541015466374197	50	0	1	0	wet
column	537	0	50.125	0.05	0.05	0.1	0	14	0	0.5541403750806529	50	0	2	0	wet
column	538	0	50.175	0.05	0.05	0.1	0	14	0	0.5541242690468885	50	0	3	0	wet
column	539	0	50.225	0.05	0.05	0.1	0	14	0	0.5541131086265789	50	0	4	0	wet
column	540	0	50.275	0.05	0.05	0.1	0	14	0	0.5541269217293084	50	0	5	0	wet
column	541	0	50.325	0.05	0.05	0.1	0	14	0	0.5541415038577016	50	0	6	0	wet
column	542	0	50.375	0.05	0.05	0.1	0	14	0	0.5541588032086585	50	0	7	0	wet
column	543	0	50.425	0.05	0.05	0.1	0	14	0	0.5541482515968071	50	0	8	0	wet
column	544	0	50.475	0.05	0.05	0.1	0	14	0	0.5541287859360627	50	0	9	0	wet
column	545	0	50.525	0.05	0.05	0.1	0	14	0	0.5541231325203925	50	0	10	0	wet
column	546	0	50.575	0.05	0.05	0.1	0	14	0	0.5541229102605374	50	0	11	0	wet
column	547	0	50.625	0.05	0.05	0.1	0	14	0	0.5541213953029155	50	0	12	0	wet
column	548	0	50.675	0.05	0.05	0.1	0	14	0	0.5541093211360822	50	0	13	0	wet
column	549	0	50.725	0.05	0.05	0.1	0	14	0	0.5540982389006451	50	0	14	0	wet
column	550	0	50.775	0.05	0.05	0.1	0	14	0	0.5540972387962532	50	0	15	0	wet
column	551	0	50.825	0.05	0.05	0.1	0	14	0	0.5540868479035166	50	0	16	0	wet
column	552	0	50.875	0.05	0.05	0.1	0	14	0	0.5540966503447858	50	0	17	0	wet
column	553	0	50.925	0.05	0.05	0.1	0	14	0	0.5540760788882068	50	0	18	0	wet
column	554	0	50.975	0.05	0.05	0.1	0	14	0	0.5540664833831288	50	0	19	0	wet
column	555	0	51.025	0.05	0.05	0.1	0	14	0	0.5540609639143583	51	0	0	0	wet
column	556	0	51.075	0.05	0.05	0.1	0	14	0	0.5540597780916641	51	0	1	0	wet
column	557	0	51.125	0.05	0.05	0.1	0	14	0	0.5540307952095297	51	0	2	0	wet
column	558	0	51.175	0.05	0.05	0.1	0	14	0	0.5540116321117102	51	0	3	0	wet
column	559	0	51.225	0.05	0.05	0.1	0	14	0	0.5540306492583565	51	0	4	0	wet
column	560	0	51.275	0.05	0.05	0.1	0	14	0	0.5540356956321045	51	0	5	0	wet
column	561	0	51.325	0.05	0.05	0.1	0	14	0	0.5540123355135307	51	0	6	0	wet
column	562	0	51.375	0.05	0.05	0.1	0	14	0	0.5539811507396841	51	0	7	0	wet
column	563	0	51.425	0.05	0.05	0.1	0	14	0	0.5539594611490711	51	0	8	0	wet
column	564	0	51.475	0.05	0.05	0.1	0	14	0	0.5539613245941065	51	0	9	0	wet
column	565	0	51.525	0.05	0.05	0.1	0	14	0	0.5539797158047616	51	0	10	0	wet
column	566	0	51.575	0.05	0.05	0.1	0	14	0	0.5539577016889048	51	0	11	0	wet
column	567	0	51.625	0.05	0.05	0.1	0	14	0	0.5539974617511503	51	0	12	0	wet
column	568	0	51.675	0.05	0.05	0.1	0	14	0	0.5539835069098935	51	0	13	0	wet
column	569	0	51.725	0.05	0.05	0.1	0	14	0	0.5539377101910888	51	0	14	0	wet
column	570	0	51.775	0.05	0.05	0.1	0	14	0	0.5539394023432705	51	0	15	0	wet
column	571	0	51.825	0.05	0.05	0.1	0	14	0	0.5539420388589387	51	0	16	0	wet
column	572	0	51.875	0.05	0.05	0.1	0	14	0	0.5539333750262784	51	0	17	0	wet
column	573	0	51.925	0.05	0.05	0.1	0	14	0	0.5539222084774841	51	0	18	0	wet
